task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
204	be/31fdbf	315913	predictSeurat (109)	CACHED	0	2025-01-31 19:14:57.863	6m 40s	6m 35s	-	-	-	-	-
173	78/011f86	316092	predictSeurat (314)	CACHED	0	2025-01-31 20:42:22.982	5m 20s	5m 15s	-	-	-	-	-
177	ac/d94144	315973	predictSeurat (138)	CACHED	0	2025-01-31 19:44:42.897	3m 30s	3m 25s	-	-	-	-	-
225	35/e1b50f	316148	predictSeurat (319)	CACHED	0	2025-01-31 21:08:38.012	4m 30s	4m 25s	-	-	-	-	-
167	84/25e8ed	316187	predictSeurat (358)	CACHED	0	2025-01-31 21:28:08.030	4m 40s	4m 35s	-	-	-	-	-
216	b3/c149d8	315971	predictSeurat (173)	CACHED	0	2025-01-31 19:44:12.903	4m 35s	4m 30s	-	-	-	-	-
142	10/84fbe5	316098	predictSeurat (312)	CACHED	0	2025-01-31 20:43:32.983	4m 40s	4m 35s	-	-	-	-	-
215	80/ae1d10	316099	predictSeurat (305)	CACHED	0	2025-01-31 20:43:42.991	6m 40s	6m 35s	-	-	-	-	-
208	0e/fa34bf	316017	predictSeurat (217)	CACHED	0	2025-01-31 20:04:27.952	4m	3m 55s	-	-	-	-	-
179	18/34f13e	316217	predictSeurat (402)	CACHED	0	2025-01-31 21:43:03.060	4m 40s	4m 35s	-	-	-	-	-
232	c0/7d8c53	315808	predictSeurat (55)	CACHED	0	2025-01-31 18:22:57.781	4m 35s	4m 30s	-	-	-	-	-
224	27/6aca3a	315990	predictSeurat (187)	CACHED	0	2025-01-31 19:52:17.918	2m 35s	2m 30s	-	-	-	-	-
227	51/8ad3e7	315949	predictSeurat (143)	CACHED	0	2025-01-31 19:33:52.885	3m 15s	3m 10s	-	-	-	-	-
132	e9/eca8be	315806	predictSeurat (4)	CACHED	0	2025-01-31 18:21:52.903	4m 15s	4m 10s	-	-	-	-	-
203	81/ed92dd	315830	predictSeurat (65)	CACHED	0	2025-01-31 18:34:17.819	6m 5s	6m	-	-	-	-	-
151	f9/e1d79b	315935	predictSeurat (136)	CACHED	0	2025-01-31 19:26:02.880	4m 10s	4m 5s	-	-	-	-	-
157	5c/b982ed	315852	predictSeurat (48)	CACHED	0	2025-01-31 18:45:02.814	3m 20s	3m 15s	-	-	-	-	-
180	b6/0c99da	315849	predictSeurat (50)	CACHED	0	2025-01-31 18:43:57.813	4m 25s	4m 20s	-	-	-	-	-
231	2c/125a75	316215	predictSeurat (407)	CACHED	0	2025-01-31 21:42:28.063	2m 40s	2m 35s	-	-	-	-	-
169	51/671c49	315986	predictSeurat (182)	CACHED	0	2025-01-31 19:49:47.907	4m 30s	4m 25s	-	-	-	-	-
226	0a/e0a594	316129	predictSeurat (275)	CACHED	0	2025-01-31 20:59:53.013	3m	2m 55s	-	-	-	-	-
146	2a/273f15	316080	predictSeurat (268)	CACHED	0	2025-01-31 20:35:07.967	4m 10s	4m 5s	-	-	-	-	-
181	99/9e52db	315887	predictSeurat (94)	CACHED	0	2025-01-31 19:03:12.847	3m 45s	3m 40s	-	-	-	-	-
222	91/3bb7e3	315832	predictSeurat (11)	CACHED	0	2025-01-31 18:36:17.806	2m 35s	2m 30s	-	-	-	-	-
158	3d/7888ce	315893	predictSeurat (92)	CACHED	0	2025-01-31 19:06:07.846	3m 35s	3m 30s	-	-	-	-	-
235	03/fab4a9	315820	predictSeurat (27)	CACHED	0	2025-01-31 18:30:02.817	4m 15s	4m 10s	-	-	-	-	-
165	34/65bf23	315826	predictSeurat (6)	CACHED	0	2025-01-31 18:33:07.810	4m 15s	4m 10s	-	-	-	-	-
250	8e/dd56ca	316232	predictSeurat (423)	CACHED	0	2025-01-31 21:49:13.062	4m 35s	4m 30s	-	-	-	-	-
238	3f/c0acd5	316016	predictSeurat (203)	CACHED	0	2025-01-31 20:04:27.935	3m 10s	3m 5s	-	-	-	-	-
186	05/2c7c07	316001	predictSeurat (197)	CACHED	0	2025-01-31 19:58:02.916	6m 5s	6m	-	-	-	-	-
236	83/601df8	316192	predictSeurat (379)	CACHED	0	2025-01-31 21:32:18.034	4m 35s	4m 30s	-	-	-	-	-
219	41/9755ed	315884	predictSeurat (85)	CACHED	0	2025-01-31 19:00:37.848	5m 40s	5m 35s	-	-	-	-	-
212	51/75a89b	316149	predictSeurat (349)	CACHED	0	2025-01-31 21:08:58.023	5m 10s	5m 5s	-	-	-	-	-
185	a8/b85942	316189	predictSeurat (373)	CACHED	0	2025-01-31 21:28:43.041	7m 35s	7m 30s	-	-	-	-	-
261	93/12d491	315994	predictSeurat (213)	CACHED	0	2025-01-31 19:54:17.937	3m 5s	3m	-	-	-	-	-
175	04/c4f039	316077	predictSeurat (270)	CACHED	0	2025-01-31 20:33:12.964	3m 30s	3m 25s	-	-	-	-	-
160	11/8fc2df	316040	predictSeurat (226)	CACHED	0	2025-01-31 20:16:02.943	4m 25s	4m 20s	-	-	-	-	-
187	9f/6fdd35	316105	predictSeurat (329)	CACHED	0	2025-01-31 20:47:43.014	6m 45s	6m 40s	-	-	-	-	-
139	2a/265a01	315989	predictSeurat (180)	CACHED	0	2025-01-31 19:51:17.914	3m	2m 55s	-	-	-	-	-
253	49/c7683c	315877	predictSeurat (71)	CACHED	0	2025-01-31 18:58:07.838	5m 5s	5m	-	-	-	-	-
217	eb/585f61	316246	predictSeurat (437)	CACHED	0	2025-01-31 21:56:28.057	3m 35s	3m 30s	-	-	-	-	-
233	69/40ef3a	315896	predictSeurat (99)	CACHED	0	2025-01-31 19:06:37.862	3m 35s	3m 30s	-	-	-	-	-
234	db/8bcaa2	316060	predictSeurat (247)	CACHED	0	2025-01-31 20:25:52.958	4m 40s	4m 35s	-	-	-	-	-
244	44/3dd947	316176	predictSeurat (335)	CACHED	0	2025-01-31 21:23:08.026	4m 30s	4m 25s	-	-	-	-	-
223	47/6183ef	316124	predictSeurat (363)	CACHED	0	2025-01-31 20:58:23.003	3m 35s	3m 30s	-	-	-	-	-
259	fe/4204b7	316206	predictSeurat (389)	CACHED	0	2025-01-31 21:37:28.039	4m 35s	4m 30s	-	-	-	-	-
196	39/53e56b	315961	predictSeurat (153)	CACHED	0	2025-01-31 19:37:47.891	8m 25s	8m 20s	-	-	-	-	-
195	61/a5bec6	316126	predictSeurat (285)	CACHED	0	2025-01-31 20:58:33.002	5m 35s	5m 30s	-	-	-	-	-
205	6a/6004bb	316069	predictSeurat (261)	CACHED	0	2025-01-31 20:29:47.961	4m 35s	4m 30s	-	-	-	-	-
207	fd/58edf5	316209	predictSeurat (393)	CACHED	0	2025-01-31 21:38:33.059	5m 30s	5m 25s	-	-	-	-	-
154	03/798685	316151	predictSeurat (400)	CACHED	0	2025-01-31 21:10:38.014	2m 35s	2m 30s	-	-	-	-	-
197	93/6fb4f9	316227	predictSeurat (417)	CACHED	0	2025-01-31 21:48:13.055	6m 15s	6m 10s	-	-	-	-	-
257	40/2f5cee	315857	predictSeurat (37)	CACHED	0	2025-01-31 18:48:22.843	2m 40s	2m 35s	-	-	-	-	-
326	5f/6c27cb	315314	rfPredict (111)	CACHED	0	2025-01-31 17:44:47.890	1m 5s	1m	-	-	-	-	-
135	4b/6f191a	316110	predictSeurat (356)	CACHED	0	2025-01-31 20:50:23.011	3m 35s	3m 30s	-	-	-	-	-
352	44/e2f4d6	315479	rfPredict (262)	CACHED	0	2025-01-31 18:02:22.768	1m 5s	60s	-	-	-	-	-
340	7e/1da06d	315722	rfPredict (419)	CACHED	0	2025-01-31 18:19:42.773	1m 5s	1m	-	-	-	-	-
332	5d/5efca0	315462	rfPredict (243)	CACHED	0	2025-01-31 18:00:12.817	1m 5s	60s	-	-	-	-	-
255	05/a87aa4	316067	predictSeurat (257)	CACHED	0	2025-01-31 20:28:27.972	3m 10s	3m 5s	-	-	-	-	-
342	19/7869dc	315261	rfPredict (42)	CACHED	0	2025-01-31 17:39:12.679	1m 5s	1m	-	-	-	-	-
329	ee/9c78ff	315372	rfPredict (155)	CACHED	0	2025-01-31 17:50:27.798	1m 5s	1m	-	-	-	-	-
330	5f/782e86	315418	rfPredict (199)	CACHED	0	2025-01-31 17:55:52.740	1m 5s	1m	-	-	-	-	-
322	83/9939ee	315220	rfPredict (23)	CACHED	0	2025-01-31 17:34:32.905	1m 5s	1m	-	-	-	-	-
320	58/f1975d	315701	rfPredict (407)	CACHED	0	2025-01-31 18:17:32.888	1m 5s	60s	-	-	-	-	-
349	98/22811e	315394	rfPredict (174)	CACHED	0	2025-01-31 17:52:37.828	1m 5s	1m	-	-	-	-	-
381	cc/1cf097	315766	rfPredict (436)	CACHED	0	2025-01-31 18:20:47.869	1m 5s	60s	-	-	-	-	-
351	dc/978217	315438	rfPredict (218)	CACHED	0	2025-01-31 17:58:02.747	1m 5s	1m	-	-	-	-	-
374	00/5c07d5	315345	rfPredict (128)	CACHED	0	2025-01-31 17:47:13.103	1m 5s	1m	-	-	-	-	-
376	6a/ca5284	315434	rfPredict (216)	CACHED	0	2025-01-31 17:56:57.839	1m 5s	1m	-	-	-	-	-
372	af/9fb1ef	315297	rfPredict (40)	CACHED	0	2025-01-31 17:42:42.912	1m 5s	1m	-	-	-	-	-
324	67/c177d4	315254	rfPredict (67)	CACHED	0	2025-01-31 17:38:22.817	1m 5s	1m	-	-	-	-	-
375	c8/9564e8	315390	rfPredict (172)	CACHED	0	2025-01-31 17:52:37.766	1m 5s	1m	-	-	-	-	-
359	ce/7e4ca8	315668	rfPredict (394)	CACHED	0	2025-01-31 18:16:27.836	1m 5s	60s	-	-	-	-	-
371	8f/f3627e	315694	rfPredict (404)	CACHED	0	2025-01-31 18:17:32.843	1m 5s	60s	-	-	-	-	-
318	49/4f4dd6	315638	rfPredict (363)	CACHED	0	2025-01-31 18:13:12.836	1m 5s	60s	-	-	-	-	-
370	bc/ff11d4	315635	rfPredict (360)	CACHED	0	2025-01-31 18:13:12.788	1m 5s	60s	-	-	-	-	-
360	6c/15fc5e	315769	rfPredict (438)	CACHED	0	2025-01-31 18:20:47.915	1m 5s	60s	-	-	-	-	-
346	03/f7fec5	315346	rfPredict (130)	CACHED	0	2025-01-31 17:47:13.151	1m 5s	1m	-	-	-	-	-
339	58/fae69d	315649	rfPredict (375)	CACHED	0	2025-01-31 18:14:17.842	1m 5s	60s	-	-	-	-	-
369	fc/947b69	315563	rfPredict (316)	CACHED	0	2025-01-31 18:07:47.871	1m 5s	60s	-	-	-	-	-
368	da/dcf491	315490	rfPredict (272)	CACHED	0	2025-01-31 18:03:27.786	1m 5s	60s	-	-	-	-	-
336	b5/ee9e87	315578	rfPredict (331)	CACHED	0	2025-01-31 18:09:57.795	1m 5s	60s	-	-	-	-	-
354	c5/a67e50	315553	rfPredict (306)	CACHED	0	2025-01-31 18:06:42.867	1m 5s	60s	-	-	-	-	-
362	75/4f286b	315235	rfPredict (8)	CACHED	0	2025-01-31 17:36:13.083	1m 5s	1m	-	-	-	-	-
396	16/0c848d	315423	rfPredict (205)	CACHED	0	2025-01-31 17:55:52.823	1m 5s	1m	-	-	-	-	-
278	f2/cfb04f	316507	classifyAllAdata (269)	CACHED	0	2025-01-31 22:56:08.165	1m 5s	1m	-	-	-	-	-
344	26/978113	315317	rfPredict (86)	CACHED	0	2025-01-31 17:44:52.779	1m 5s	1m	-	-	-	-	-
398	6c/8179da	315542	rfPredict (293)	CACHED	0	2025-01-31 18:05:37.860	1m 5s	60s	-	-	-	-	-
365	c7/d39c37	315358	rfPredict (140)	CACHED	0	2025-01-31 17:49:22.726	1m 5s	1m	-	-	-	-	-
399	13/0a0842	315584	rfPredict (337)	CACHED	0	2025-01-31 18:09:57.887	1m 5s	60s	-	-	-	-	-
367	d7/7e9a0a	315447	rfPredict (228)	CACHED	0	2025-01-31 17:58:02.894	1m 5s	60s	-	-	-	-	-
334	ff/033bad	315506	rfPredict (287)	CACHED	0	2025-01-31 18:04:32.888	1m 5s	60s	-	-	-	-	-
400	21/57684b	315655	rfPredict (381)	CACHED	0	2025-01-31 18:15:22.782	1m 5s	60s	-	-	-	-	-
317	1e/e57d4e	315566	rfPredict (319)	CACHED	0	2025-01-31 18:08:52.763	1m 5s	1m	-	-	-	-	-
281	e7/22d53a	316598	classifyAllAdata (362)	CACHED	0	2025-01-31 23:17:53.162	1m 5s	1m	-	-	-	-	-
364	d1/72de9f	315321	rfPredict (96)	CACHED	0	2025-01-31 17:45:37.724	1m 5s	1m	-	-	-	-	-
383	66/e11b94	315290	rfPredict (58)	CACHED	0	2025-01-31 17:42:07.839	1m 5s	1m	-	-	-	-	-
387	ec/ec3506	315453	rfPredict (234)	CACHED	0	2025-01-31 17:59:07.827	1m 5s	60s	-	-	-	-	-
266	ca/4ba1fe	316378	classifyAllAdata (141)	CACHED	0	2025-01-31 22:25:33.094	1m 5s	1m	-	-	-	-	-
385	33/54678d	315366	rfPredict (146)	CACHED	0	2025-01-31 17:49:22.864	1m 5s	1m	-	-	-	-	-
378	b2/7a953b	315552	rfPredict (304)	CACHED	0	2025-01-31 18:06:42.849	1m 5s	60s	-	-	-	-	-
198	24/cd9e70	315976	classifyAllAdata (4)	CACHED	0	2025-01-31 19:46:22.902	2m 35s	2m 30s	-	-	-	-	-
382	f5/149fa5	315242	rfPredict (14)	CACHED	0	2025-01-31 17:37:12.683	1m 5s	60s	-	-	-	-	-
389	a2/df24ad	315569	rfPredict (322)	CACHED	0	2025-01-31 18:08:52.811	1m 5s	60s	-	-	-	-	-
388	4d/54a3bf	315497	rfPredict (278)	CACHED	0	2025-01-31 18:03:27.896	1m 5s	60s	-	-	-	-	-
356	24/cea4fc	315625	rfPredict (350)	CACHED	0	2025-01-31 18:12:07.784	1m 5s	60s	-	-	-	-	-
377	dd/3b8057	315478	rfPredict (260)	CACHED	0	2025-01-31 18:02:22.751	1m 5s	1m	-	-	-	-	-
380	6c/943b51	315666	rfPredict (392)	CACHED	0	2025-01-31 18:16:27.806	1m 5s	60s	-	-	-	-	-
394	c8/0eb97f	315340	rfPredict (117)	CACHED	0	2025-01-31 17:47:12.897	1m 5s	1m	-	-	-	-	-
379	54/4aca6e	315623	rfPredict (348)	CACHED	0	2025-01-31 18:11:02.905	1m 5s	60s	-	-	-	-	-
265	a2/b8e2d1	316622	classifyAllAdata (382)	CACHED	0	2025-01-31 23:22:58.173	1m 5s	1m	-	-	-	-	-
391	33/aa7992	315712	rfPredict (410)	CACHED	0	2025-01-31 18:18:37.774	1m 5s	1m	-	-	-	-	-
393	c1/9f4212	315262	rfPredict (73)	CACHED	0	2025-01-31 17:39:22.698	1m 5s	59.9s	-	-	-	-	-
363	31/d25e7a	315241	rfPredict (52)	CACHED	0	2025-01-31 17:37:02.711	1m 5s	1m	-	-	-	-	-
267	ef/bd21dd	316285	classifyAllAdata (47)	CACHED	0	2025-01-31 22:03:18.103	1m 5s	1m	-	-	-	-	-
295	11/dadc18	316277	classifyAllAdata (37)	CACHED	0	2025-01-31 22:02:13.078	1m 5s	1m	-	-	-	-	-
390	fc/1a395a	315640	rfPredict (366)	CACHED	0	2025-01-31 18:13:12.866	1m 5s	60s	-	-	-	-	-
366	52/e6b56e	315402	rfPredict (184)	CACHED	0	2025-01-31 17:53:42.801	1m 5s	1m	-	-	-	-	-
384	6e/3930e5	315332	rfPredict (102)	CACHED	0	2025-01-31 17:46:52.753	20s	15s	-	-	-	-	-
288	2d/0ac25e	316463	classifyAllAdata (225)	CACHED	0	2025-01-31 22:45:23.126	1m 5s	1m	-	-	-	-	-
386	c2/6cbfb9	315408	rfPredict (190)	CACHED	0	2025-01-31 17:54:47.736	1m 5s	1m	-	-	-	-	-
395	75/d3ee04	315379	rfPredict (161)	CACHED	0	2025-01-31 17:51:32.751	1m 5s	1m	-	-	-	-	-
392	fa/b083c5	315250	rfPredict (29)	CACHED	0	2025-01-31 17:37:47.763	1m 5s	1m	-	-	-	-	-
241	7e/112af4	316569	classifyAllAdata (330)	CACHED	0	2025-01-31 23:11:03.154	1m 5s	1m	-	-	-	-	-
373	8f/e96ff1	315304	rfPredict (84)	CACHED	0	2025-01-31 17:43:42.803	1m 5s	60s	-	-	-	-	-
218	d7/c4ffdc	316524	classifyAllAdata (286)	CACHED	0	2025-01-31 22:59:53.139	1m 5s	1m	-	-	-	-	-
251	f8/09bb22	316445	classifyAllAdata (207)	CACHED	0	2025-01-31 22:40:33.116	1m 5s	1m	-	-	-	-	-
214	58/1df206	316551	classifyAllAdata (313)	CACHED	0	2025-01-31 23:06:43.169	1m 5s	1m	-	-	-	-	-
268	03/64d446	316161	predictSeurat (345)	CACHED	0	2025-01-31 21:16:08.080	2m 40s	2m 35s	-	-	-	-	-
406	85/799183	315945	predictSeurat (169)	CACHED	0	2025-01-31 19:30:47.892	4m 20s	4m 15s	-	-	-	-	-
409	00/b8787b	315886	predictSeurat (81)	CACHED	0	2025-01-31 19:02:32.851	3m 35s	3m 30s	-	-	-	-	-
263	33/944553	316287	classifyAllAdata (49)	CACHED	0	2025-01-31 22:03:48.067	1m 5s	1m	-	-	-	-	-
411	98/eca979	315914	predictSeurat (125)	CACHED	0	2025-01-31 19:14:57.880	4m 5s	4m	-	-	-	-	-
401	04/8dd128	315727	rfPredict (425)	CACHED	0	2025-01-31 18:19:42.858	1m 5s	60s	-	-	-	-	-
404	27/cb6921	316175	predictSeurat (301)	CACHED	0	2025-01-31 21:22:33.037	3m 35s	3m 30s	-	-	-	-	-
228	36/b87547	316596	classifyAllAdata (356)	CACHED	0	2025-01-31 23:17:33.184	1m 5s	1m	-	-	-	-	-
211	5d/f0a1a2	316377	classifyAllAdata (137)	CACHED	0	2025-01-31 22:25:08.099	1m 5s	1m	-	-	-	-	-
191	c9/ef1d7a	316019	classifyAllAdata (6)	CACHED	0	2025-01-31 20:06:27.934	2m 5s	2m	-	-	-	-	-
408	d2/c2c0b4	316247	predictSeurat (433)	CACHED	0	2025-01-31 21:56:28.071	2m 40s	2m 35s	-	-	-	-	-
286	57/9c85b1	316319	classifyAllAdata (81)	CACHED	0	2025-01-31 22:09:53.073	26m 25s	26m 20s	-	-	-	-	-
230	00/662e1d	316513	classifyAllAdata (273)	CACHED	0	2025-01-31 22:57:43.138	1m 5s	1m	-	-	-	-	-
413	2e/5dd300	316055	predictSeurat (244)	CACHED	0	2025-01-31 20:22:28.106	4m 45s	4m 40s	-	-	-	-	-
188	9d/5181cc	316391	classifyAllAdata (153)	CACHED	0	2025-01-31 22:28:18.097	1m 5s	60s	-	-	-	-	-
210	8b/798934	316418	classifyAllAdata (181)	CACHED	0	2025-01-31 22:34:53.110	1m 5s	1m	-	-	-	-	-
427	ef/15a228	315959	predictSeurat (156)	CACHED	0	2025-01-31 19:37:07.928	4m 5s	4m	-	-	-	-	-
402	00/ab85eb	315263	rfPredict (36)	CACHED	0	2025-01-31 17:39:27.692	1m 5s	1m	-	-	-	-	-
264	68/7a300c	316532	classifyAllAdata (294)	CACHED	0	2025-01-31 23:01:28.154	1m 5s	1m	-	-	-	-	-
229	9b/0b2e51	316435	classifyAllAdata (198)	CACHED	0	2025-01-31 22:39:03.114	1m 5s	1m	-	-	-	-	-
305	04/87b923	316664	classifyAllAdata (426)	CACHED	0	2025-01-31 23:33:19.360	1m 4s	1m	-	-	-	-	-
270	dd/6c3d65	316468	classifyAllAdata (230)	CACHED	0	2025-01-31 22:46:38.124	1m 5s	1m	-	-	-	-	-
417	9c/21ce44	316193	predictSeurat (376)	CACHED	0	2025-01-31 21:32:18.049	3m 35s	3m 30s	-	-	-	-	-
397	64/02fa03	315468	rfPredict (249)	CACHED	0	2025-01-31 18:01:17.751	1m 5s	1m	-	-	-	-	-
291	e8/157b3e	316355	classifyAllAdata (117)	CACHED	0	2025-01-31 22:18:33.081	1m 5s	60s	-	-	-	-	-
419	12/b38631	316012	predictSeurat (200)	CACHED	0	2025-01-31 20:03:07.927	2m 40s	2m 35s	-	-	-	-	-
432	b3/9c8985	315909	predictSeurat (112)	CACHED	0	2025-01-31 19:13:52.866	3m 35s	3m 30s	-	-	-	-	-
311	85/fbf90f	316346	classifyAllAdata (108)	CACHED	0	2025-01-31 22:16:28.101	1m 5s	1m	-	-	-	-	-
422	7f/89231d	316156	predictSeurat (332)	CACHED	0	2025-01-31 21:13:08.057	3m 40s	3m 35s	-	-	-	-	-
416	e7/fcdb2b	315860	predictSeurat (24)	CACHED	0	2025-01-31 18:49:57.821	3m 40s	3m 35s	-	-	-	-	-
424	5b/bc9d45	316096	predictSeurat (288)	CACHED	0	2025-01-31 20:42:43.006	4m 40s	4m 35s	-	-	-	-	-
276	1d/5f2e27	316290	classifyAllAdata (52)	CACHED	0	2025-01-31 22:04:23.065	1m 5s	1m	-	-	-	-	-
248	4b/22d694	316301	classifyAllAdata (63)	CACHED	0	2025-01-31 22:05:58.069	26m 15s	26m 10s	-	-	-	-	-
429	a0/087b8a	316170	predictSeurat (420)	CACHED	0	2025-01-31 21:19:23.050	3m 45s	3m 40s	-	-	-	-	-
435	ce/b8bf15	315823	predictSeurat (17)	CACHED	0	2025-01-31 18:31:07.819	3m 35s	3m 30s	-	-	-	-	-
442	74/948bb3	316084	predictSeurat (325)	CACHED	0	2025-01-31 20:36:42.978	5m 40s	5m 35s	-	-	-	-	-
430	a0/50d5f1	315861	predictSeurat (68)	CACHED	0	2025-01-31 18:49:57.836	4m 30s	4m 25s	-	-	-	-	-
448	33/3dff87	316165	predictSeurat (413)	CACHED	0	2025-01-31 21:17:18.036	4m 10s	4m 5s	-	-	-	-	-
440	2d/4550ae	316000	predictSeurat (193)	CACHED	0	2025-01-31 19:57:57.915	3m 5s	3m	-	-	-	-	-
293	e0/0eafc6	316400	classifyAllAdata (163)	CACHED	0	2025-01-31 22:29:48.097	1m 5s	1m	-	-	-	-	-
446	3b/8bb5a7	315936	predictSeurat (149)	CACHED	0	2025-01-31 19:26:07.880	4m 40s	4m 35s	-	-	-	-	-
294	d0/80ec80	316574	classifyAllAdata (337)	CACHED	0	2025-01-31 23:11:33.154	1m 5s	1m	-	-	-	-	-
450	dd/c9dc2f	315864	predictSeurat (61)	CACHED	0	2025-01-31 18:50:27.826	4m 35s	4m 30s	-	-	-	-	-
434	71/92d3e9	316045	predictSeurat (237)	CACHED	0	2025-01-31 20:17:27.956	5m 35s	5m 30s	-	-	-	-	-
313	03/e4374c	316638	classifyAllAdata (400)	CACHED	0	2025-01-31 23:27:48.387	1m 5s	1m	-	-	-	-	-
303	74/3f1f6f	316480	classifyAllAdata (242)	CACHED	0	2025-01-31 22:49:28.137	1m 5s	1m	-	-	-	-	-
256	a8/ce3b31	316331	classifyAllAdata (93)	CACHED	0	2025-01-31 22:12:43.096	1m 5s	1m	-	-	-	-	-
290	cc/02206b	316643	classifyAllAdata (405)	CACHED	0	2025-01-31 23:28:58.200	1m 5s	1m	-	-	-	-	-
444	56/fbc98e	316088	predictSeurat (281)	CACHED	0	2025-01-31 20:38:57.980	4m 35s	4m 30s	-	-	-	-	-
438	bb/253ba8	316123	predictSeurat (369)	CACHED	0	2025-01-31 20:57:53.003	3m 40s	3m 35s	-	-	-	-	-
454	c2/04ff74	316029	predictSeurat (230)	CACHED	0	2025-01-31 20:10:02.939	8m 5s	8m	-	-	-	-	-
462	31/61a9d6	316072	predictSeurat (274)	CACHED	0	2025-01-31 20:31:37.970	10m 45s	10m 40s	-	-	-	-	-
457	b8/45fd14	315848	predictSeurat (10)	CACHED	0	2025-01-31 18:42:27.832	11m 40s	11m 35s	-	-	-	-	-
476	10/4d40c8	315890	predictSeurat (98)	CACHED	0	2025-01-31 19:03:32.869	10m 50s	10m 45s	-	-	-	-	-
467	b3/1778d9	316222	predictSeurat (406)	CACHED	0	2025-01-31 21:45:03.051	10m 15s	10m 10s	-	-	-	-	-
200	90/ec2844	316656	classifyAllAdata (418)	CACHED	0	2025-01-31 23:31:53.190	1m 5s	1m	-	-	-	-	-
458	8e/78dd4a	316177	predictSeurat (362)	CACHED	0	2025-01-31 21:23:18.026	9m 30s	9m 25s	-	-	-	-	-
452	9d/81f5e3	315897	predictSeurat (105)	CACHED	0	2025-01-31 19:06:57.848	3m 45s	3m 40s	-	-	-	-	-
310	e7/b16d14	316428	classifyAllAdata (192)	CACHED	0	2025-01-31 22:37:23.112	1m 5s	1m	-	-	-	-	-
464	1a/6d5231	315972	predictSeurat (142)	CACHED	0	2025-01-31 19:44:17.902	6m 35s	6m 30s	-	-	-	-	-
479	6d/4e055e	316041	predictSeurat (242)	CACHED	0	2025-01-31 20:16:07.943	6m 5s	6m	-	-	-	-	-
459	b0/d05822	315983	predictSeurat (186)	CACHED	0	2025-01-31 19:48:57.931	9m 5s	9m	-	-	-	-	-
283	96/5d273d	316350	classifyAllAdata (112)	CACHED	0	2025-01-31 22:17:18.079	26m	25m 55s	-	-	-	-	-
280	be/262b89	316556	classifyAllAdata (318)	CACHED	0	2025-01-31 23:08:03.220	1m 5s	1m	-	-	-	-	-
502	1d/8d4b14	316169	predictSeurat (418)	CACHED	0	2025-01-31 21:19:23.034	7m 15s	7m 10s	-	-	-	-	-
309	c3/b8daa2	316423	classifyAllAdata (186)	CACHED	0	2025-01-31 22:36:13.114	1m 5s	60s	-	-	-	-	-
505	bb/1204ae	315856	predictSeurat (66)	CACHED	0	2025-01-31 18:48:22.828	7m 40s	7m 35s	-	-	-	-	-
488	5b/7e0719	316196	predictSeurat (374)	CACHED	0	2025-01-31 21:32:48.078	5m 45s	5m 40s	-	-	-	-	-
494	51/60f69b	316113	predictSeurat (330)	CACHED	0	2025-01-31 20:52:27.994	7m 25s	7m 20s	-	-	-	-	-
490	2d/79baa6	315992	predictSeurat (198)	CACHED	0	2025-01-31 19:54:02.914	5m 30s	5m 25s	-	-	-	-	-
506	3f/11db9f	315908	predictSeurat (110)	CACHED	0	2025-01-31 19:13:17.856	7m 45s	7m 40s	-	-	-	-	-
497	ae/e6be74	316155	predictSeurat (286)	CACHED	0	2025-01-31 21:13:08.042	6m 15s	6m 10s	-	-	-	-	-
478	b8/23d31e	315662	rfPredict (388)	CACHED	0	2025-01-31 18:15:22.888	1m 5s	60s	-	-	-	-	-
527	c1/e1bc2e	316160	predictSeurat (295)	CACHED	0	2025-01-31 21:15:43.023	3m 40s	3m 35s	-	-	-	-	-
469	77/3ff6e9	315435	rfPredict (212)	CACHED	0	2025-01-31 17:56:57.855	1m 5s	1m	-	-	-	-	-
308	31/559bad	316349	classifyAllAdata (111)	CACHED	0	2025-01-31 22:16:58.131	1m 5s	1m	-	-	-	-	-
483	c8/d64a22	315846	predictSeurat (22)	CACHED	0	2025-01-31 18:41:57.809	8m 30s	8m 25s	-	-	-	-	-
533	b3/2e0a4e	316235	predictSeurat (427)	CACHED	0	2025-01-31 21:52:23.064	2m 40s	2m 35s	-	-	-	-	-
307	e4/60d4de	316254	classifyAllAdata (18)	CACHED	0	2025-01-31 21:59:08.060	1m 5s	1m	-	-	-	-	-
535	e5/7c8c1d	315871	predictSeurat (75)	CACHED	0	2025-01-31 18:54:37.830	4m 55s	4m 50s	-	-	-	-	-
475	7c/3c9d9b	315618	rfPredict (344)	CACHED	0	2025-01-31 18:11:02.828	1m 5s	60s	-	-	-	-	-
487	c6/ba56eb	315256	rfPredict (72)	CACHED	0	2025-01-31 17:38:22.883	1m 5s	1m	-	-	-	-	-
501	63/1d97b3	315943	predictSeurat (154)	CACHED	0	2025-01-31 19:30:12.887	7m 35s	7m 30s	-	-	-	-	-
473	44/85b951	315547	rfPredict (300)	CACHED	0	2025-01-31 18:06:42.772	1m 5s	60s	-	-	-	-	-
470	14/c0c32c	315818	predictSeurat (54)	CACHED	0	2025-01-31 18:28:57.812	8m 25s	8m 20s	-	-	-	-	-
